"ensembl_gene_id" "hgnc_symbol" "chromosome_name" "start_position" "end_position"
"8755" "ENSG00000232790" "LINC01162" "7" 20835326 21023367
"8757" "ENSG00000281404" "LINC01176" "7" 30390885 30412375
"8782" "ENSG00000205628" "LINC01446" "7" 53655504 53811952
"8783" "ENSG00000236078" "LINC01447" "7" 47608256 47629899
"8784" "ENSG00000238284" "LINC01448" "7" 42661716 42706447
"8785" "ENSG00000224017" "LINC01449" "7" 41089539 41133507
"8786" "ENSG00000232458" "LINC01450" "7" 40964667 40979939
"8991" "ENSG00000229108" "LINC02587" "7" 15688186 15725306
"8992" "ENSG00000273142" "LINC02604" "7" 66902857 66906297
"9003" "ENSG00000285536" "LINC02838" "7" 48708327 48711582
"9005" "ENSG00000226581" "LINC02848" "7" 63899881 63951510
"9006" "ENSG00000238131" "LINC02854" "7" 53926676 53947833
"9008" "ENSG00000222004" "LINC02860" "7" 26637865 26647305
"9012" "ENSG00000236318" "LINC02888" "7" 17374867 17467256
"9013" "ENSG00000236039" "LINC02889" "7" 17405479 17558929
"9017" "ENSG00000221845" "LINC02902" "7" 47654010 47661648
"9022" "ENSG00000214870" "LINC02981" "7" 26394088 26497975
"9025" "ENSG00000234432" "LINC02983" "7" 5426277 5428927
"9038" "ENSG00000290926" "LINC03006" "7" 65647010 65773803
"9039" "ENSG00000223561" "LINC03007" "7" 25569406 25777199
"9040" "ENSG00000237310" "LINC03011" "7" 66491001 66495758
"9041" "ENSG00000227544" "LINC03013" "7" 35715032 35734924
"9050" "ENSG00000230825" "LINC03016" "7" 7255154 7278077
"9054" "ENSG00000273084" "LINC03073" "7" 5424057 5446472
"9055" "ENSG00000229301" "LINC03075" "7" 63353915 63378842
"9083" "ENSG00000205858" "LRRC72" "7" 16526825 16581568
"9094" "ENSG00000106355" "LSM5" "7" 32485338 32495283
"9122" "ENSG00000231638" "LUARIS" "7" 43508728 43522542
"9167" "ENSG00000183742" "MACC1" "7" 20134655 20217404
"9168" "ENSG00000228598" "MACC1-AS1" "7" 20121053 20153542
"9171" "ENSG00000002822" "MAD1L1" "7" 1815793 2233243
"9173" "ENSG00000198517" "MAFK" "7" 1530702 1543043
"9176" "ENSG00000156928" "MALSU1" "7" 23298739 23311729
"9221" "ENSG00000164542" "MATCAP2" "7" 36324152 36390125
"9278" "ENSG00000106511" "MEOX2" "7" 15611212 15686683
"9294" "ENSG00000164877" "MICALL2" "7" 1428465 1459470
"9295" "ENSG00000225981" "MICALL2-DT" "7" 1459762 1464707
"9307" "ENSG00000106125" "MINDY4" "7" 30771417 30892387
"9308" "ENSG00000164654" "MIOS" "7" 7566875 7608932
"9309" "ENSG00000272894" "MIOS-DT" "7" 7550104 7567012
"9311" "ENSG00000260653" "MIR3147HG" "7" 57404172 57419535
"9320" "ENSG00000136297" "MMD2" "7" 4905989 4959212
"9344" "ENSG00000168303" "MPLKIP" "7" 40126027 40134622
"9346" "ENSG00000122687" "MRM2" "7" 2234195 2242205
"9357" "ENSG00000106591" "MRPL32" "7" 42932376 42948958
"9360" "ENSG00000239789" "MRPS17" "7" 55951877 55956500
"9369" "ENSG00000062582" "MRPS24" "7" 43866558 43869893
"9396" "ENSG00000180354" "MTURN" "7" 30134986 30162765
"9422" "ENSG00000106631" "MYL7" "7" 44138864 44141332
"9427" "ENSG00000136286" "MYO1G" "7" 44962662 44979088
"9434" "ENSG00000136274" "NACAD" "7" 45080437 45088969
"9458" "ENSG00000189043" "NDUFA4" "7" 10931943 10940153
"9481" "ENSG00000164600" "NEUROD6" "7" 31337465 31340726
"9483" "ENSG00000050344" "NFE2L3" "7" 26152198 26187137
"9504" "ENSG00000146729" "NIPSNAP2" "7" 55951793 56000181
"9514" "ENSG00000086288" "NME8" "7" 37848597 37900397
"9518" "ENSG00000106100" "NOD1" "7" 30424527 30478784
"9529" "ENSG00000015520" "NPC1L1" "7" 44512535 44541330
"9532" "ENSG00000187258" "NPSR1" "7" 34658218 34878332
"9533" "ENSG00000197085" "NPSR1-AS1" "7" 34287269 34871582
"9534" "ENSG00000105954" "NPVF" "7" 25224570 25228486
"9535" "ENSG00000122585" "NPY" "7" 24284188 24291862
"9560" "ENSG00000122643" "NT5C3A" "7" 33014113 33062796
"9564" "ENSG00000015676" "NUDCD3" "7" 44379119 44490658
"9565" "ENSG00000106268" "NUDT1" "7" 2242226 2251146
"9571" "ENSG00000136243" "NUP42" "7" 23181841 23201011
"9573" "ENSG00000185290" "NUPR2" "7" 56114681 56116417
"9575" "ENSG00000122584" "NXPH1" "7" 8433609 8752961
"9579" "ENSG00000122543" "OCM" "7" 5879827 5886363
"9580" "ENSG00000105953" "OGDH" "7" 44606572 44709066
"9710" "ENSG00000070882" "OSBPL3" "7" 24796540 24981634
"9734" "ENSG00000105926" "PALS2" "7" 24573268 24694193
"9738" "ENSG00000218823" "PAPOLB" "7" 4857738 4862030
"9848" "ENSG00000154678" "PDE1C" "7" 31751179 32428131
"9854" "ENSG00000197461" "PDGFA" "7" 497258 520296
"9855" "ENSG00000223855" "PDGFA-DT" "7" 519288 533282
"9876" "ENSG00000164708" "PGAM2" "7" 44062727 44065567
"9890" "ENSG00000106443" "PHF14" "7" 10973336 11169623
"9893" "ENSG00000164776" "PHKG1" "7" 56080283 56092996
"9901" "ENSG00000158683" "PKD1L1" "7" 47740202 47948466
"9902" "ENSG00000136275" "PKD1L1-AS1" "7" 47795291 47819847
"9911" "ENSG00000106086" "PLEKHA8" "7" 30027404 30130483
"9924" "ENSG00000122512" "PMS2" "7" 5970925 6009130
"9925" "ENSG00000067601" "PMS2P4" "7" 67295608 67299424
"9933" "ENSG00000106628" "POLD2" "7" 44114631 44124358
"9937" "ENSG00000122678" "POLM" "7" 44072062 44082530
"9939" "ENSG00000105849" "POLR1F" "7" 19695461 19709037
"9949" "ENSG00000196313" "POM121" "7" 72879349 72951440
"9950" "ENSG00000221900" "POM121L12" "7" 53035633 53036925
"9963" "ENSG00000106536" "POU6F2" "7" 38977909 39493095
"9964" "ENSG00000224122" "POU6F2-AS1" "7" 39404569 39406592
"9965" "ENSG00000233854" "POU6F2-AS2" "7" 38980370 39013552
"9968" "ENSG00000196262" "PPIA" "7" 44796680 44824564
"9991" "ENSG00000106341" "PPP1R17" "7" 31687215 31708455
"10029" "ENSG00000188191" "PRKAR1B" "7" 549197 727650
"10030" "ENSG00000237181" "PRKAR1B-AS1" "7" 601634 608502
"10031" "ENSG00000229380" "PRKAR1B-AS2" "7" 561937 565619
"10040" "ENSG00000229937" "PRPS1L1" "7" 18026770 18027846
"10041" "ENSG00000176532" "PRR15" "7" 29563835 29567293
"10042" "ENSG00000223813" "PRR15-DT" "7" 29471325 29685255
"10074" "ENSG00000106588" "PSMA2" "7" 42916828 42932185
"10101" "ENSG00000157778" "PSMG3" "7" 1567332 1571005
"10102" "ENSG00000230487" "PSMG3-AS1" "7" 1570063 1589626
"10123" "ENSG00000146733" "PSPH" "7" 56011051 56051604
"10136" "ENSG00000146676" "PURB" "7" 44876299 44885530
"10148" "ENSG00000154710" "RABGEF1" "7" 66682164 66811464
"10149" "ENSG00000136238" "RAC1" "7" 6374527 6403967
"10155" "ENSG00000157927" "RADIL" "7" 4797055 4883716
"10164" "ENSG00000006451" "RALA" "7" 39623565 39708120
"10166" "ENSG00000122679" "RAMP3" "7" 45157791 45186302
"10170" "ENSG00000136237" "RAPGEF5" "7" 22118236 22357154
"10178" "ENSG00000146587" "RBAK" "7" 5045821 5069487
"10179" "ENSG00000273313" "RBAKDN" "7" 5072125 5073223
"10233" "ENSG00000011275" "RNF216" "7" 5620047 5781696
"10234" "ENSG00000237738" "RNF216-IT1" "7" 5662432 5680461
"10235" "ENSG00000196204" "RNF216P1" "7" 4973988 5040675
"10259" "ENSG00000164610" "RP9" "7" 33094797 33109405
"10260" "ENSG00000205763" "RP9P" "7" 32916815 32943038
"10262" "ENSG00000106399" "RPA3" "7" 7636518 7718607
"10293" "ENSG00000155026" "RSPH10B" "7" 5925550 5970689
"10294" "ENSG00000169402" "RSPH10B2" "7" 6754103 6799365
"10338" "ENSG00000126524" "SBDS" "7" 66987680 66995693
"10339" "ENSG00000225648" "SBDSP1" "7" 72829656 72836701
"10349" "ENSG00000006747" "SCIN" "7" 12570577 12660182
"10353" "ENSG00000136193" "SCRN1" "7" 29920104 29990289
"10358" "ENSG00000146555" "SDK1" "7" 3301252 4269000
"10359" "ENSG00000236708" "SDK1-AS1" "7" 3202870 3302524
"10361" "ENSG00000132432" "SEC61G" "7" 54752250 54759974
"10362" "ENSG00000234707" "SEC61G-DT" "7" 54759283 54814588
"10371" "ENSG00000154997" "SEPTIN14" "7" 55793540 55862755
"10372" "ENSG00000122545" "SEPTIN7" "7" 35800932 35907110
"10373" "ENSG00000228878" "SEPTIN7-DT" "7" 35715940 35801141
"10390" "ENSG00000106483" "SFRP4" "7" 37905932 38025695
"10418" "ENSG00000005020" "SKAP2" "7" 26667068 26995239
"10460" "ENSG00000164638" "SLC29A4" "7" 5274369 5306912
"10534" "ENSG00000232956" "SNHG15" "7" 44983019 44986961
"10536" "ENSG00000228649" "SNHG26" "7" 22853869 22913785
"10546" "ENSG00000086300" "SNX10" "7" 26291862 26374383
"10547" "ENSG00000225792" "SNX10-AS1" "7" 26369310 26399541
"10548" "ENSG00000071189" "SNX13" "7" 17790761 17940501
"10555" "ENSG00000106266" "SNX8" "7" 2251770 2354318
"10563" "ENSG00000171243" "SOSTDC1" "7" 16461481 16530580
"10567" "ENSG00000105866" "SP4" "7" 21428043 21514822
"10568" "ENSG00000164651" "SP8" "7" 20782279 20786886
"10579" "ENSG00000136206" "SPDYE1" "7" 43997897 44010124
"10580" "ENSG00000230358" "SPDYE21" "7" 67276941 67289005
"10609" "ENSG00000106610" "STAG3L4" "7" 67305987 67309715
"10610" "ENSG00000010270" "STARD3NL" "7" 38178245 38230670
"10614" "ENSG00000105889" "STEAP1B" "7" 22419444 22727613
"10615" "ENSG00000232759" "STEAP1B-AS1" "7" 22561610 22602536
"10619" "ENSG00000164543" "STK17A" "7" 43582758 43650713
"10626" "ENSG00000196335" "STK31" "7" 23710203 23832513
"10637" "ENSG00000175600" "SUGCT" "7" 40135005 40860763
"10638" "ENSG00000203446" "SUGCT-AS1" "7" 40538127 40546928
"10639" "ENSG00000129103" "SUMF2" "7" 56064002 56080670
"10641" "ENSG00000164828" "SUN1" "7" 816615 896435
"10642" "ENSG00000164744" "SUN3" "7" 47987148 48029119
"10711" "ENSG00000106052" "TAX1BP1" "7" 27739331 27844564
"10712" "ENSG00000229893" "TAX1BP1-AS1" "7" 27689111 27740395
"10722" "ENSG00000136270" "TBRG4" "7" 45100100 45112047
"10725" "ENSG00000164532" "TBX20" "7" 35202430 35254100
"10774" "ENSG00000005108" "THSD7A" "7" 11370365 11832198
"10791" "ENSG00000158604" "TMED4" "7" 44576392 44582287
"10794" "ENSG00000106460" "TMEM106B" "7" 12211270 12243367
"10808" "ENSG00000164855" "TMEM184A" "7" 1542235 1560821
"10810" "ENSG00000173452" "TMEM196" "7" 19719315 19773617
"10818" "ENSG00000106609" "TMEM248" "7" 66921225 66958551
"10837" "ENSG00000182095" "TNRC18" "7" 5306790 5425414
"10838" "ENSG00000136205" "TNS3" "7" 47275154 47582558
"10848" "ENSG00000196683" "TOMM7" "7" 22812628 22822849
"10854" "ENSG00000169902" "TPST1" "7" 66205317 66420543
"10855" "ENSG00000164548" "TRA2A" "7" 23504780 23532041
"10871" "ENSG00000281103" "TRG-AS1" "7" 38330978 38378804
"10872" "ENSG00000211689" "TRGC1" "7" 38257879 38265678
"10873" "ENSG00000227191" "TRGC2" "7" 38239580 38249572
"10874" "ENSG00000211690" "TRGJ1" "7" 38269491 38269540
"10875" "ENSG00000211687" "TRGJ2" "7" 38253380 38253429
"10876" "ENSG00000211691" "TRGJP" "7" 38273587 38273647
"10877" "ENSG00000211692" "TRGJP1" "7" 38276259 38276318
"10878" "ENSG00000211688" "TRGJP2" "7" 38256337 38256396
"10879" "ENSG00000211701" "TRGV1" "7" 38367586 38368169
"10880" "ENSG00000211694" "TRGV10" "7" 38299810 38300280
"10881" "ENSG00000211693" "TRGV11" "7" 38291616 38292078
"10882" "ENSG00000233306" "TRGV2" "7" 38362864 38363518
"10883" "ENSG00000211699" "TRGV3" "7" 38358512 38359162
"10884" "ENSG00000211698" "TRGV4" "7" 38353715 38354517
"10885" "ENSG00000211697" "TRGV5" "7" 38349355 38350022
"10886" "ENSG00000228668" "TRGV5P" "7" 38345030 38345499
"10887" "ENSG00000226212" "TRGV6" "7" 38340700 38340998
"10888" "ENSG00000249978" "TRGV7" "7" 38335041 38335514
"10889" "ENSG00000211696" "TRGV8" "7" 38330343 38330935
"10890" "ENSG00000211695" "TRGV9" "7" 38317017 38318861
"10891" "ENSG00000225992" "TRGVA" "7" 38322446 38322730
"10892" "ENSG00000231202" "TRGVB" "7" 38295763 38296233
"10893" "ENSG00000255690" "TRIL" "7" 28953358 28958330
"10994" "ENSG00000106537" "TSPAN13" "7" 16753755 16784536
"11008" "ENSG00000136295" "TTYH3" "7" 2631961 2664802
"11022" "ENSG00000122691" "TWIST1" "7" 19020991 19117636
"11026" "ENSG00000198874" "TYW1" "7" 66995173 67239514
"11027" "ENSG00000277149" "TYW1B" "7" 72558744 72828200
"11037" "ENSG00000078967" "UBE2D4" "7" 43926436 43956136
"11054" "ENSG00000219545" "UMAD1" "7" 7640711 7968020
"11058" "ENSG00000164853" "UNCX" "7" 1232872 1237326
"11059" "ENSG00000183696" "UPP1" "7" 48088628 48108736
"11062" "ENSG00000106608" "URGCP" "7" 43875894 43926411
"11063" "ENSG00000106346" "USP42" "7" 6104949 6161564
"11091" "ENSG00000196715" "VKORC1L1" "7" 65873074 65959563
"11094" "ENSG00000154978" "VOPP1" "7" 55436056 55572988
"11095" "ENSG00000223475" "VOPP1-DT" "7" 55573171 55588336
"11096" "ENSG00000006715" "VPS41" "7" 38722974 38932394
"11104" "ENSG00000170419" "VSTM2A" "7" 54542325 54571080
"11105" "ENSG00000224223" "VSTM2A-OT1" "7" 54556970 54571726
"11113" "ENSG00000188730" "VWC2" "7" 49773638 49921950
"11114" "ENSG00000146530" "VWDE" "7" 12330885 12403941
"11128" "ENSG00000122574" "WIPF3" "7" 29806486 29917061
"11129" "ENSG00000157954" "WIPI2" "7" 5190196 5233840
"11140" "ENSG00000241127" "YAE1" "7" 39566385 39612089
"11141" "ENSG00000227172" "YAE1-DT" "7" 39416177 39566373
"11144" "ENSG00000106636" "YKT6" "7" 44200959 44214294
"11172" "ENSG00000136247" "ZDHHC4" "7" 6577434 6589374
"11173" "ENSG00000178381" "ZFAND2A" "7" 1151903 1160759
"11174" "ENSG00000229043" "ZFAND2A-DT" "7" 1160374 1165607
"11195" "ENSG00000122515" "ZMIZ2" "7" 44748581 44769881
"11196" "ENSG00000196247" "ZNF107" "7" 64666099 64711577
"11197" "ENSG00000152926" "ZNF117" "7" 64970663 65006687
"11198" "ENSG00000164631" "ZNF12" "7" 6688433 6706947
"11200" "ENSG00000197008" "ZNF138" "7" 64794388 64833681
"11203" "ENSG00000198039" "ZNF273" "7" 64870172 64930981
"11214" "ENSG00000205903" "ZNF316" "7" 6637318 6658279
"11230" "ENSG00000185177" "ZNF479" "7" 57117676 57139864
"11233" "ENSG00000197123" "ZNF679" "7" 64228474 64266931
"11234" "ENSG00000173041" "ZNF680" "7" 64519878 64563075
"11235" "ENSG00000178665" "ZNF713" "7" 55887456 55942530
"11236" "ENSG00000182111" "ZNF716" "7" 57450177 57473559
"11237" "ENSG00000241149" "ZNF722" "7" 63998849 64018081
"11238" "ENSG00000214652" "ZNF727" "7" 64045429 64114556
"11239" "ENSG00000223614" "ZNF735" "7" 64207203 64220290
"11240" "ENSG00000234444" "ZNF736" "7" 64307459 64356634
"11242" "ENSG00000236609" "ZNF853" "7" 6615610 6624290
"11244" "ENSG00000146757" "ZNF92" "7" 65373799 65401136
"11245" "ENSG00000180233" "ZNRF2" "7" 30284597 30367689
"11246" "ENSG00000042813" "ZPBP" "7" 49850421 50121329
"11258" "ENSG00000008311" "AASS" "7" 122064583 122144308
"11261" "ENSG00000085563" "ABCB1" "7" 87503017 87713323
"11262" "ENSG00000005471" "ABCB4" "7" 87401696 87480435
"11263" "ENSG00000197150" "ABCB8" "7" 151028422 151047782
"11264" "ENSG00000033050" "ABCF2" "7" 151211484 151227205
"11265" "ENSG00000106077" "ABHD11" "7" 73736094 73738852
"11276" "ENSG00000087085" "ACHE" "7" 100889994 100896974
"11278" "ENSG00000077080" "ACTL6B" "7" 100643097 100656448
"11281" "ENSG00000133627" "ACTR3B" "7" 152759749 152855378
"11282" "ENSG00000106526" "ACTR3C" "7" 150243916 150323725
"11287" "ENSG00000008277" "ADAM22" "7" 87934143 88202889
"11304" "ENSG00000133597" "ADCK2" "7" 140672945 140696261
"11319" "ENSG00000133612" "AGAP3" "7" 151085831 151144436
"11324" "ENSG00000146856" "AGBL3" "7" 134986508 135147963
"11325" "ENSG00000106351" "AGFG2" "7" 100539203 100568220
"11326" "ENSG00000006530" "AGK" "7" 141551278 141655244
"11328" "ENSG00000261570" "AGK-DT" "7" 141499913 141551345
"11334" "ENSG00000158467" "AHCYL2" "7" 129225030 129430211
"11341" "ENSG00000127914" "AKAP9" "7" 91940840 92110673
"11343" "ENSG00000085662" "AKR1B1" "7" 134442356 134459284
"11344" "ENSG00000198074" "AKR1B10" "7" 134527567 134541412
"11345" "ENSG00000227471" "AKR1B15" "7" 134549110 134579875
"11351" "ENSG00000122787" "AKR1D1" "7" 138002324 138118305
"11359" "ENSG00000160993" "ALKBH4" "7" 102456238 102464863
"11371" "ENSG00000001629" "ANKIB1" "7" 92245974 92401383
"11380" "ENSG00000106013" "ANKRD7" "7" 118214669 118496171
"11389" "ENSG00000002726" "AOC1" "7" 150824627 150861504
"11391" "ENSG00000106367" "AP1S1" "7" 101154456 101161596
"11394" "ENSG00000221838" "AP4M1" "7" 100100858 100110345
"11398" "ENSG00000214293" "APTR" "7" 77657659 77697074
"11403" "ENSG00000004059" "ARF5" "7" 127588386 127591700
"11415" "ENSG00000244198" "ARHGEF35-AS1" "7" 144194858 144300934
"11417" "ENSG00000050327" "ARHGEF5" "7" 144355288 144380632
"11423" "ENSG00000170632" "ARMC10" "7" 103074881 103099759
"11426" "ENSG00000241685" "ARPC1A" "7" 99325898 99366262
"11427" "ENSG00000130429" "ARPC1B" "7" 99374249 99394816
"11437" "ENSG00000146926" "ASB10" "7" 151175698 151187832
"11439" "ENSG00000146809" "ASB15" "7" 123567010 123639481
"11440" "ENSG00000230442" "ASB15-AS1" "7" 123570030 123624957
"11441" "ENSG00000005981" "ASB4" "7" 95478444 95540233
"11445" "ENSG00000213199" "ASIC3" "7" 151048292 151052756
"11446" "ENSG00000070669" "ASNS" "7" 97851677 97872542
"11454" "ENSG00000154438" "ASZ1" "7" 117363222 117428123
"11456" "ENSG00000181652" "ATG9B" "7" 151012209 151024499
"11460" "ENSG00000241468" "ATP5MF" "7" 99448475 99466186
"11461" "ENSG00000105929" "ATP6V0A4" "7" 138706294 138799560
"11463" "ENSG00000171130" "ATP6V0E2" "7" 149872968 149891204
"11464" "ENSG00000204934" "ATP6V0E2-AS1" "7" 149867694 149880610
"11467" "ENSG00000128524" "ATP6V1F" "7" 128862856 128865847
"11471" "ENSG00000146776" "ATXN7L1" "7" 105604772 105876599
"11473" "ENSG00000160862" "AZGP1" "7" 99966720 99976042
"11474" "ENSG00000214313" "AZGP1P1" "7" 99980762 99987535
"11486" "ENSG00000006453" "BAIAP2L1" "7" 98291650 98401090
"11492" "ENSG00000009954" "BAZ1B" "7" 73440406 73522293
"11496" "ENSG00000106635" "BCL7B" "7" 73536356 73557690
"11499" "ENSG00000105829" "BET1" "7" 93962762 94004382
"11500" "ENSG00000236861" "BET1-AS1" "7" 93969438 94066804
"11501" "ENSG00000180535" "BHLHA15" "7" 98211439 98215457
"11507" "ENSG00000204960" "BLACE" "7" 155356985 155367934
"11519" "ENSG00000172331" "BPGM" "7" 134646811 134679816
"11521" "ENSG00000157764" "BRAF" "7" 140719327 140924929
"11525" "ENSG00000164713" "BRI3" "7" 98252379 98310441
"11528" "ENSG00000071462" "BUD23" "7" 73683597 73698212
"11529" "ENSG00000106245" "BUD31" "7" 99408641 99419616
"11539" "ENSG00000170279" "C7orf33" "7" 148590766 148615860
"11578" "ENSG00000153956" "CACNA2D1" "7" 81946444 82443956
"11579" "ENSG00000223770" "CACNA2D1-AS1" "7" 82009177 82029955
"11581" "ENSG00000081803" "CADPS2" "7" 122318411 122886759
"11583" "ENSG00000004948" "CALCR" "7" 93424486 93574730
"11584" "ENSG00000122786" "CALD1" "7" 134744252 134970729
"11588" "ENSG00000128595" "CALU" "7" 128739292 128773400
"11594" "ENSG00000198898" "CAPZA2" "7" 116811070 116922049
"11603" "ENSG00000127995" "CASD1" "7" 94509219 94557019
"11604" "ENSG00000106144" "CASP2" "7" 143288215 143307696
"11605" "ENSG00000274070" "CASTOR2" "7" 74964705 75031528
"11606" "ENSG00000239521" "CASTOR3P" "7" 100222597 100271983
"11608" "ENSG00000105974" "CAV1" "7" 116524994 116561179
"11609" "ENSG00000105971" "CAV2" "7" 116287380 116508541
"11611" "ENSG00000105879" "CBLL1" "7" 107743073 107761667
"11612" "ENSG00000241764" "CBLL1-AS1" "7" 107739999 107744601
"11617" "ENSG00000128596" "CCDC136" "7" 128790757 128822132
"11618" "ENSG00000135205" "CCDC146" "7" 77122434 77329533
"11631" "ENSG00000253276" "CCDC71L" "7" 106654360 106661158
"11635" "ENSG00000106178" "CCL24" "7" 75810825 75823356
"11636" "ENSG00000006606" "CCL26" "7" 75769533 75789896
"11645" "ENSG00000135218" "CD36" "7" 80369575 80679277
"11656" "ENSG00000128536" "CDHR3" "7" 105876796 106036432
"11658" "ENSG00000058091" "CDK14" "7" 90466424 91210590
"11660" "ENSG00000164885" "CDK5" "7" 151053815 151057897
"11662" "ENSG00000105810" "CDK6" "7" 92604921 92836573
"11663" "ENSG00000237819" "CDK6-AS1" "7" 92835960 92918848
"11678" "ENSG00000106477" "CEP41" "7" 130393771 130442433
"11686" "ENSG00000105792" "CFAP69" "7" 90245174 90311063
"11691" "ENSG00000001626" "CFTR" "7" 117287120 117715971
"11692" "ENSG00000232661" "CFTR-AS1" "7" 117560733 117564676
"11695" "ENSG00000106554" "CHCHD3" "7" 132784870 133082090
"11702" "ENSG00000033100" "CHPF2" "7" 151232483 151240979
"11704" "ENSG00000181072" "CHRM2" "7" 136868652 137020255
"11714" "ENSG00000188037" "CLCN1" "7" 143316111 143352083
"11715" "ENSG00000157224" "CLDN12" "7" 90383721 90513402
"11716" "ENSG00000106404" "CLDN15" "7" 101232092 101238820
"11719" "ENSG00000165215" "CLDN3" "7" 73768997 73770270
"11720" "ENSG00000189143" "CLDN4" "7" 73799542 73832690
"11721" "ENSG00000236279" "CLEC2L" "7" 139523685 139544985
"11722" "ENSG00000258227" "CLEC5A" "7" 141927357 141947007
"11724" "ENSG00000106665" "CLIP2" "7" 74289407 74405935
"11735" "ENSG00000080802" "CNOT4" "7" 135361795 135510145
"11737" "ENSG00000146910" "CNPY1" "7" 155474206 155555450
"11738" "ENSG00000166997" "CNPY4" "7" 100119634 100125508
"11742" "ENSG00000174469" "CNTNAP2" "7" 146116002 148420998
"11744" "ENSG00000236795" "CNTNAP2-AS1" "7" 147080934 147097609
"11755" "ENSG00000164692" "COL1A2" "7" 94394895 94431227
"11757" "ENSG00000160963" "COL26A1" "7" 101362875 101559024
"11762" "ENSG00000231210" "COMETT" "7" 116563594 116724495
"11765" "ENSG00000158623" "COPG2" "7" 130506238 130668748
"11766" "ENSG00000286214" "COPG2IT1" "7" 130538954 130546900
"11768" "ENSG00000168090" "COPS6" "7" 100088969 100092187
"11772" "ENSG00000091704" "CPA1" "7" 130380339 130388114
"11773" "ENSG00000158516" "CPA2" "7" 130266863 130289798
"11774" "ENSG00000128510" "CPA4" "7" 130293134 130324180
"11775" "ENSG00000158525" "CPA5" "7" 130344816 130368730
"11777" "ENSG00000106034" "CPED1" "7" 120988697 121297442
"11782" "ENSG00000160917" "CPSF4" "7" 99438922 99457373
"11786" "ENSG00000182158" "CREB3L2" "7" 137874979 138002086
"11787" "ENSG00000237243" "CREB3L2-AS1" "7" 137953348 137957966
"11791" "ENSG00000005469" "CROT" "7" 87345664 87399794
"11792" "ENSG00000127377" "CRYGN" "7" 151428832 151440813
"11819" "ENSG00000077063" "CTTNBP2" "7" 117710651 117874139
"11821" "ENSG00000055130" "CUL1" "7" 148697914 148801110
"11823" "ENSG00000257923" "CUX1" "7" 101815904 102283958
"11829" "ENSG00000160868" "CYP3A4" "7" 99756960 99784248
"11830" "ENSG00000021461" "CYP3A43" "7" 99828013 99866093
"11831" "ENSG00000106258" "CYP3A5" "7" 99648194 99679996
"11832" "ENSG00000160870" "CYP3A7" "7" 99705036 99735196
